id	datum	update	title	url
3275	2020-04-23		https://www.goettingen.de/magazin/artikel.php?artikel=3275	740 bestätigte Infektionen in Stadt und Landkreis
3276	2020-04-28		https://www.goettingen.de/magazin/artikel.php?artikel=3276	Fensteraustausch, Kunststofffenster
3277	2020-04-29		https://www.goettingen.de/magazin/artikel.php?artikel=3277	Stahlbauarbeiten
3278	2020-04-24		https://www.goettingen.de/magazin/artikel.php?artikel=3278	Schulanmeldungen zu den 5. Klassen für 2020
3281	2020-04-24		https://www.goettingen.de/magazin/artikel.php?artikel=3281	Linde-Preis 2020 geht an Masłowska und Loher
3282	2020-04-24		https://www.goettingen.de/magazin/artikel.php?artikel=3282	Thomas Buergenthal spendet Preisgeld an Stadtbibliothek
3283	2020-04-24		https://www.goettingen.de/magazin/artikel.php?artikel=3283	746 bestätigte Covid-19-Infektionen
3284	2020-04-24	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3284	Land setzt angekündigte Maskenpflicht um
3285	2020-04-25	2020-08-20	https://www.goettingen.de/magazin/artikel.php?artikel=3285	FAQ zur Schülerbeförderung in Stadt und Landkreis Göttingen
3286	2020-04-25	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3286	758 bestätigte Infektionen in Stadt und Landkreis Göttingen
3287	2020-04-26	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3287	767 bestätigte Covid-19-Infektionen in Stadt und Landkreis
3288	2020-04-26	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3288	Statements zur Maskenpflicht
3289			https://www.goettingen.de/magazin/artikel.php?artikel=3289	Online Termine vereinbaren
3291	2020-04-28		https://www.goettingen.de/magazin/artikel.php?artikel=3291	Erd-, Entwässerung- und Asphaltarbeiten
3292	2020-04-27		https://www.goettingen.de/magazin/artikel.php?artikel=3292	770 bestätigte Covid-19-Infektionen
3294	2020-04-30		https://www.goettingen.de/magazin/artikel.php?artikel=3294	Sicherheitstechnische Einrichtungen - Hausalarm und ELA
3295	2020-04-28		https://www.goettingen.de/magazin/artikel.php?artikel=3295	4. Mai: Schwertransport im Leineviertel
3296	2020-04-28		https://www.goettingen.de/magazin/artikel.php?artikel=3296	787 bestätigte Covid-19-Infektionen
3297	2020-04-29		https://www.goettingen.de/magazin/artikel.php?artikel=3297	Baum des Jahres 2020 auf dem Stadtfriedhof Göttingen
3298	2020-04-29		https://www.goettingen.de/magazin/artikel.php?artikel=3298	Finanzausschuss tagt am 5. Mai
3299	2020-04-29		https://www.goettingen.de/magazin/artikel.php?artikel=3299	Spieleautor*innen-Treffen 2020 in Göttingen abgesagt
